story_title,story_url,text,label,notes
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"Deeply pessimistic. I'm of the view that the powerful are extracting less and less capital from the average person. It doesn't seem worth it to them.So housing and now cars are marketed to the rich and wealthy, we're losing things we took for granted.Anonymity is basically dead on the internet. Worse being they don't just want my ID to participate but scans of my face, God knows who they are selling this data too.We have less and less agency over anything. In the U.S both political parties are essentially the same. If you are an outsider like Massie, Planter or Omar they will successfully destroy your ability to represent the public. The game is rigged.The bad times will continue and worsen until a cataclysmic global event resets the system. We'll see.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"Not at all. At this point, I don't see improvement in the future; I'm just hoping I'll be able to maintain my standard of living. We are hurtling towards an economic collapse, an unemployment crisis, and the risk of major war. I thought I was safely beyond conscription age, but the war in Ukraine has shown that when push comes to shove the max conscription age is mutable.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"The remaining carbon budget for limiting warming to 2°C with 66% probability was estimated (in 2022) as equivalent to 23 years of (then) current CO2 emissions. It does not seem likely that we will be anywhere near zero CO2 emissions in 19 years. We are heading towards a hothouse Earth without the technology to reverse this on any meaningful scale. So no I don't think humans will be more happy, I think they will be hotter, more underwater and more hungry.Side note: nobody else seems to have mentioned climate change yet in this thread. The fact that we are currently in the process of determining, through our CO2 emissions, what the medium to long term future of human society looks like seems...incredibly significant! And yet people don't seem to want to talk about it. Is it ignorance? Or resignation?",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"Absolutely. We live in a time of unprecedented wealth, stability, health, acceptance, and knowledge. Don’t listen to the daily news, compare our situation to past generations and different times. If I had a Time Machine I would not use it to go to some earlier era",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"I'm hopeful for humanity and technology. They aren't evil, if it weren't for them we wouldn't be here.However, I think current tech leaders have betrayed society, and the system of corruption that allowed it has seen no equal in human history in terms of breadth and scale.30 year industry veterans can't get a job, nobody can afford a house or a family, and once-proponents of possible stopgaps like UBI are deciding ""nah"".I'm not actually sure there's any ""democratic"" means that can solve it (at least as defined by political/advertising lobbies buying power from an increasingly uneducated/mal-educated populace).But I am hopeful that people won't stand for it and we will find a new way.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"I’m extremely optimistic for the future of humanity, despite the huge challenges we face.To illustrate how far humanity as a species has come, I’ve posed this question a number of times to people:If you had to be reborn as a random human somewhere on earth, and the only thing you get to pick is the year you’re born, what year would you choose? You don’t get to pick your country, race, gender, sexuality, intelligence, socioeconomic status, etc, only the year.What would you choose?",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"My optimism is tied to social discernment - how well society evaluates our increasingly powerful changes.The automobile brought us mobility. Private property rights for individuals brought some security for a section of society. Awareness of children's risk from a small % of men led to some children avoiding uniquely awful mistreatment.However, car culture, trespassing culture and unwarranted stranger-danger fears have eradicated key+critical parts of childhood: Particularly free ranging and regular hours of adult-free peer time.When society examines the outcomes of this loss, they blame kids' screen time (the screens that kids use to compensate for what we took from them). This amps up my pessimism.But I also see kids rise to the challenge of our increasingly complex society. I find modern youth to be broadly more capable than my generation and far more understanding than my parent's generation (WWII vets). I draw real optimism from this.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"corporate lobby is getting more powerful, needs of corporations put above human needs, people are getting laid off to boost stock price, even though company is still making billions, top 1% is getting even richer, housing is getting more expensive, government is doing nothing to punish people involved in child sex trafficking, foreign tiny state is dictating how to conduct diplomacy to a superpower.if trend continues, I am not optimistic.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"I'm very optimistic. I think most diseases being cured, extended lifespans, physical abundance, and zero poverty are within reach in our lifespan, due to technology.I think humans will be about the same in terms of happiness, due to how quickly to acclimate to our situation. But they'll look back on us with shock at how we ever lived like this!",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"The title and the description ask two different questions.I do not think people are optimistic about the future.  Back in the late 90's/early 2000s yes, people were very optimistic.  Everyone was so thrilled to get to the 21st century.  Now, people seem clinically depressed, technology is no longer something designed to make you happy, or make your life easier.  It is just a battle to control your attention and sell you garbage.Will people be happier in the future?  Honestly I don't know.  Anyone can ""decide"" to be happy to some degree.  As a large group/society, no I don't think people will be happy.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,People in the immediate future will be far less happy simply because there are enormous resources being spent to make them so.The world's first trillionaire spent the day he became the world's first trillionaire celebrating by trying to incite a racial pogrom in a distant country.,opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"No, it feels like its game over for most people. No more lives left to play. Most people whose parents went from farming --> jobs now feel their parents made a fatal mistake. There is nothing for them to fall back on. It is hard to go back to farming. Which is made worse because there is no land, the lands for sold for a pittance, which now costs a substantial amount of money.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"Probably more or less the same given enough to average things out.If you look back you probably think in certain ages people were really miserable, but people knows how to adapt and eventually they got used to it.",opinion_or_critique,targeted-joke-pass-2
Ask HN: Are people optimistic about the future?,https://news.ycombinator.com/item?id=48611988,"Happiness is due to sudden improvement AKA going from 0 to 1 in a relatively short time.If I were to make a comparison happiness is the sub 3 seconds 0-100 that you can achieve with your sportscar, or skydiving.WHat you are referring to is the Concorde flying at 80000ft at mach 2.12That's impressive but won't bring about the same limbic happiness and excitement as the aforementioned experiences.And actually it's how evolution brings about improvement, everybody is trying to improve and collectively as humanity incredible progress happens over time but no individual can take joy or credit from it and thus everybody has to keep pushing to bring about personal improvement that would bring happiness that in turn on a large scale would produce large improvement at the societal level",opinion_or_critique,targeted-joke-pass-2
Show HN: The Cascade Graph – An interactive map of AI and energy constraints,https://atomprophet.io/tools/cascade/,"Would you be open to sharing or open sourcing the underlying data source? I think there are some very powerful things you could do with this.For example, I recently discovered this site https://bomwiki.com/ which attempts to make a giant dependency graph of all the parts used to make large machines. This would not be possible without it being a wiki.",opinion_or_critique,targeted-joke-pass-2
Show HN: The Cascade Graph – An interactive map of AI and energy constraints,https://atomprophet.io/tools/cascade/,Worked for a company that attempted to do something very similar for the global economy. At the time it ended up being too laborious but this was 10 years ago or something. Seems like a good time to do something like this. I'll keep an eye out for you!,opinion_or_critique,targeted-joke-pass-2
Show HN: The Cascade Graph – An interactive map of AI and energy constraints,https://atomprophet.io/tools/cascade/,Sorry to be typical HNer but can you avoid the scroll takeover? It is quite hard to use on mobile.,joke_or_meta,targeted-joke-pass-2
Show HN: The Cascade Graph – An interactive map of AI and energy constraints,https://atomprophet.io/tools/cascade/,> Economics is downstream of physics.I don’t think this is true if finance is included in economics.… unless of course by physics you also mean metaphysics.,opinion_or_critique,targeted-joke-pass-2
Show HN: The Cascade Graph – An interactive map of AI and energy constraints,https://atomprophet.io/tools/cascade/,"This is really great. I especially like the explanation of how claims are built from primary sources, and the tool clearly aims to show cause-and-effect relationships rather than just present conclusions.My only suggestion would be to tone down rhetorical phrases like “science dictates economics.” The tool is strong enough to stand on its own, and I think presenting the data more neutrally would make it even more persuasive.",opinion_or_critique,targeted-joke-pass-2
Show HN: Y – A malleable coding-agent desktop app built with Electron,https://github.com/y-times-y/y,I guess this is in tune with the yc rfs - https://www.ycombinator.com/rfs#dynamic-software-interfaces - but i do have the same question for the app updates - you will break everything as soon as the update takes place - this opens up a nice rabbit hole for discussion.,opinion_or_critique,targeted-joke-pass-2
Show HN: Y – A malleable coding-agent desktop app built with Electron,https://github.com/y-times-y/y,I used to like Electron but most recently became a fan of Tauri. Electron is great from a UI perspective but seems like it tends to get bloated very quickly. Any suggestions on how to deal with it?,opinion_or_critique,targeted-joke-pass-2
Show HN: Y – A malleable coding-agent desktop app built with Electron,https://github.com/y-times-y/y,Cool!Your readme mentions Modify. What’s that?Does this use some generative UI?,opinion_or_critique,targeted-joke-pass-2
Show HN: Y – A malleable coding-agent desktop app built with Electron,https://github.com/y-times-y/y,does the userland persist across app updates? curious what happens to my modify changes when you ship a new version of y,opinion_or_critique,targeted-joke-pass-2
Show HN: Y – A malleable coding-agent desktop app built with Electron,https://github.com/y-times-y/y,An app ui that can be modified by end users is a really cool idea. I hope to see that in more apps!,opinion_or_critique,targeted-joke-pass-2
Ask HN: How close are we to local LLMs being useful? What's the impact?,https://news.ycombinator.com/item?id=48630423,"Take a look at the AMD Ryzen AI Halo Developer Platform with a Ryzen AI Max+ 395 processor. These systems, with 128GB of unified memory and their specialized processors, deliver greater performance and inference power than Apple's Mac Studio. This already allows you to run fairly decent models for personal classification and coding tasks. I think for complex design needs you'll still require frontier models that can only be run in large data centers, but much of the underlying work could already be done on-premises.",opinion_or_critique,targeted-joke-pass-2
Ask HN: How close are we to local LLMs being useful? What's the impact?,https://news.ycombinator.com/item?id=48630423,I do classification with SLMs and for my tasks when I have a few thousand samples the frontier models in zero-shot and few-shot modes are embarassingly bad in comparison.,opinion_or_critique,targeted-joke-pass-2
Ask HN: How close are we to local LLMs being useful? What's the impact?,https://news.ycombinator.com/item?id=48630423,"I think we're past that point; they're absolutely useful already for a lot of tasks.  I think it's about costs, convenience, and benefits of a frontier model for what you're doing.",opinion_or_critique,targeted-joke-pass-2
Ask HN: How close are we to local LLMs being useful? What's the impact?,https://news.ycombinator.com/item?id=48630423,Local LLMs have been useful since 2024.  If you don't know this then you are just far behind.  Catch up!,opinion_or_critique,targeted-joke-pass-2
Ask HN: How close are we to local LLMs being useful? What's the impact?,https://news.ycombinator.com/item?id=48630423,until its cheaper to train and infer than 100k gpu data centers...i doubt it will ever compete.,opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"Those looking for a more mature solution in this space will probably enjoy SQLc [1]. It was initially developed for Go applications, but over the years it got pluggins for many other languages, including JavaScript/Typescript.[1] https://sqlc.dev/",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"This is cool, but when the very first paragraph of the readme is clearly LLM generated, it makes me doubt the quality of the project.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"We built something quite similar - a full SQL framework with migrations, schema diffing, type-generation (this is the similar part I think), and named queries along with observability and more: https://sqlfu.devIt also ships adapters for pretty much all platforms, for sqlite at least: bun, node, libsql, better-sqlite3, expo-sqlite, sqlite-wasm, etc. etc.github: https://github.com/iterate/sqlfu",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"I don’t understand why no one is making SQL a first class citizen in a language, there are tons of languages out there that are extendable, how hard can it be, enough of DSL and generated type-safe application code which is a DSL in reverse order.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"Nice project, thanks! I was looking for something like that for quite a while.Any chance to get it to work with Node?Unfortunately in my opinion and experience Bun is not really suitable for production. Does it have anything special which makes this possible?",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,Can you make it work/ does it work with Porsager-Postgres in modnes which buns Postgres client is «based on»?,opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"This looks great. I love using pgtyped, but have missed a solution that works well for sqlite.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,sqlc is worth a mention.https://sqlc.dev,opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"pretty neat, what's the technical reason it has to be Bun only?",opinion_or_critique,targeted-joke-pass-2
"Show HN: Bun-sqlgen – Type-safe raw SQL for Bun, no ORM",https://github.com/ilbertt/bun-sqlgen,"I write Bun.sql with raw SQL and no ORM, and the one thing I kept missing was types. You write a query, get back `any[]`, and hand-write a row type that silently drifts from the actual columns. Drizzle/Kysely fix this by moving the query into TypeScript, but then you're not really writing SQL anymore.bun-sqlgen goes the other way. You keep writing raw SQL queries, just give each one a name.A codegen step reads your migration `.sql` files, stands up a throwaway Postgres via PGlite (so no Docker) or SQLite, prepares every tagged query against it, and writes a `.d.ts` that maps each query name to its real result type. After that, plain `tsc` does the rest: `user.notExistingField` won't compile, and `display_name.length` gets flagged because the column is nullable.Nullability was the annoying part. Postgres's describe doesn't hand you per-column nullability, so I infer it from the query plan plus the catalog, with manual overrides for the cases that genuinely can't be inferred. SQLite works too.The runtime stays 100% Bun.sql, the generated file is the only artifact (commit it), and codegen is fast enough to rerun on save.It's early (v0.1, built it for my own projects) so I'd mostly like to hear where it falls over.",technical_insight,targeted-joke-pass-2
"Ask HN: Are you being ""529 Overloaded"" by Anthropic too?",https://news.ycombinator.com/item?id=48624168,"Claude: Elevated Error Rates for Opus 4.8, Opus 4.7, Opus 4.6, and Sonnet 4.6 https://news.ycombinator.com/item?id=48624153",opinion_or_critique,targeted-joke-pass-2
"Ask HN: Are you being ""529 Overloaded"" by Anthropic too?",https://news.ycombinator.com/item?id=48624168,"Before you put your entire life in danger of being dependent on Anthropic products, please review my personal horror story and be very careful;https://news.ycombinator.com/item?id=48597861",opinion_or_critique,targeted-joke-pass-2
"Ask HN: Are you being ""529 Overloaded"" by Anthropic too?",https://news.ycombinator.com/item?id=48624168,"I also started getting them around that time, and it seems unrelated to my usage, eg today I encountered it on the very first prompt of the day after a whole weekend afk.(Monday morning Australia time, so it was still Sunday in US)",opinion_or_critique,targeted-joke-pass-2
"Ask HN: Are you being ""529 Overloaded"" by Anthropic too?",https://news.ycombinator.com/item?id=48624168,That’s not what those error codes mean.It’s the reason they’re giving for not providing what you asked for.They’re not upset with you.,joke_or_meta,targeted-joke-pass-2
Show HN: RLM-based local debugger for AI agent traces,https://github.com/context-labs/halo,"Very interesting. Haven't heard of RLMs before.https://github.com/alexzhang13/rlm> We propose Recursive Language Models (RLMs), a general inference paradigm that treats long prompts as part of an external environment and allows the LLM to programmatically examine, decompose, and recursively call itself over snippets of the prompt.> We find that RLMs can successfully process inputs up to two orders of magnitude beyond model context windows and, even for shorter prompts, dramatically outperform the quality of vanilla frontier LLMs and common long-context and coding scaffolds [...] across four diverse long-context tasks while having comparable cost.https://arxiv.org/abs/2512.24601I had a similar thought the other day. When doing a research task, you don't want to crap up the context with all the web scrapes. But you want to ask follow up questions on the full context, not the anemic subagent summaries. So what you actually want is an ""extended context"" you can grep.",technical_insight,targeted-joke-pass-2
Show HN: RLM-based local debugger for AI agent traces,https://github.com/context-labs/halo,> The engine decomposes the traces to understand common failure modes across harness executions and produces a report with its findings.What are some examples of these common failure modes?,opinion_or_critique,targeted-joke-pass-2
Show HN: RLM-based local debugger for AI agent traces,https://github.com/context-labs/halo,Cool project. A team at work was building something similar to internal use.I'm curious how this compares to just using Claude Code directly and giving it a dump of the agent traces? It seems like Claude could probably do some of the same diagnostics / trace grouping to identify failure patterns. Why use a custom harness?,opinion_or_critique,targeted-joke-pass-2
Show HN: RLM-based local debugger for AI agent traces,https://github.com/context-labs/halo,Nice workWhat sort of systematic issues would teams typically uncover using HALO? I guess there's some sort of built-in checklist you include in the RLM prompt,opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Firefox Nightly - https://www.firefox.com/en-US/channel/desktop  
uBlock Origin - https://addons.mozilla.org/en-US/firefox/addon/ublock-origin 
Ghostty - ghostty.org  
Homebrew - https://brew.sh 
Oh-my-posh - https://github.com/JanDeDobbeleer/oh-my-posh 
Zed - https://zed.dev 
1Password - https://1password.com 
Tailscale - https://tailscale.com 
iStats Menu - https://bjango.com/mac/istatmenus 
Little Snitch - https://obdev.at/products/littlesnitch/index.html 
Ice Toolbar Manager - https://icemenubar.app 
MarkEdit - https://github.com/MarkEdit-app 
Magnet - https://magnet.crowdcafe.co/ 
Pi - https://pi.dev",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Brave, SublimeText and Boss Bottled Elixir, nothing else.",joke_or_meta,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Homebrew and mise-en-place are the only must have apps for me (both of which are not .app applications). Everything else is pretty well context-dependant and/or built in.
 For Homebrew - having used Nix, Macports, and pkgsrc, I found Homebrew easier than everything else. I would like to get into Nix, but there is too much mucking around for it to be worth it to me.mise-en-place has such a unique feature set that I can’t compare it to anything else. I started using it as a replacement for pyenv and sdkman, and found it so helpful.For me, the better-than-you-think built in apps are:- Reminders - I haven’t gone all in on any other task management software, but I don’t bother because Reminders does everything I need- Mail - it is fiddly and idiot proof to a fault, but provided you don’t have an exotic setup and can deal with only average search capabilities, it works well- Calendar - it’s a calendar. Only thing I don’t particularly like is the date-picker interface for new events, and that’s mainly because I like my Sunday-Saturday format- Terminal - it’s tidy and works well. Many swear by iTerm2; I find Terminal good- Safari - does what it says on the tin and does it well, I like Safari. (Edit: I use Wipr2 for Adblock which is necessary)- Passwords - having been a medium-long term user (2-5 years) at various times of both Keepass and Password Store, I ended up transitioning to Passwords because of its good integration with Safari and its sync in iCloud, which is good for family. However the app itself has improved over time as well and I call it good",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"homebrew ( indispensable ! all the other apps below are installed/managed via homebrew ):- raycast ( keyboard shortcuts for clipboard manager, basic window management, pomodoro tracking and app launch )- stats- ice ( menubar manager )- theBoringNotch ( to have some use for the annoying notch )- mole ( storage cleaner )- wezterm ( inside which i run zsh, tmux, neovim, zoxide, eza, batcat, ripgrep, fzf, fdfind, yazi, btop, lazygit, lazydocker... )- textmate- iina- zen browser ( with uBlock origin and betterfox settings )",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"- Alfred (launch bar extraordinaire)- Keyboard Maestro (automation)- TextSoap (clean text with various cleaners [regex etc] that can be saved and invoked on selected text, entire files, or batches of files throughout the system)- Klack is fun to add typing sounds (helps me stay in the zone)- Dark Noise for background noise (stay in the zone) — although MacOS has some background noise generation built in now- 1Blocker (ad and tracker blocking; also for iOS)- Voice Dream Reader (read articles / any text aloud)- Default Folder X (set defaults for how files get saved — e.g., which directory to default to for a given file extension)- Rectangle- Fantastical (calendar with lots of thoughtful additional features)- Karabiner Elements (to turn Caps Lock into a hyper key; right Command key + hjkl into arrow keys; sky's the limit)- TextExpander- Homerow or Shortcat- HoudahSpot (great file search utility; can save searches, save templates, and export Smart Folders)- OmniFocus (to-do / task management; GTD-centric)- TaskPaper- Good outliners: OmniOutliner, Bike- nvALT (barely alive; Brett Terpstra's nvUltra has been on the cusp of release for like 7 years now …)",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Heres my list:Transnomino (https://www.transnomino.com/)StillColor (https://github.com/aiaf/Stillcolor)SublimeText (https://www.sublimetext.com/)Homebrew (https://brew.sh/)VLC (https://www.videolan.org/)Macs Fan Control (https://crystalidea.com/macs-fan-control)Rectangle (https://rectangleapp.com/)NetBird (https://netbird.io/)Obsidian (https://obsidian.md/)Honestly its not huge and most are probably obvious, but those are what I immediately install on my machines. Looking forward to seeing alternatives or new must-haves.",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Ublock-origin with Firefox, Audacity, Batch Photo Resizer, calibre, cardflow, Diffraction, Ejimo and Ultra Character Map (try finding emojis without them), Libre Office, Paprika Recipe Manager, Samurai Safe, SeaMonkey (who else edits HTML?) GIMP, Darktable, RawTherapee, Super Photo Upscaler, Sublime Text, VLC, Clearview (and why isn't epub supported natively?), PhotoSync (share photos with all platforms), GhostText for editing browser text areas with Sublime Text or other. (life-saver)Ones I actually use.",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Homebrew to get a package manager that is not managed by Apple and its many restrictions and high fees.AltTab and Rectangle to have more features to manage windows.Ghostty can replace Terminal.app though I think it leaks memory.Zen Browser is Firefox with an Arc inspired interface. It's slow and heavy but it blocks ads and trackers a bit better than Chromium based browsers, or Safari.",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Raycast (also does window management, dictation), Chrome, Ghostty, Karabiner..",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Handy, Cotypist, Markedit, Ghostty Tip, BetterTouchTool, GoodLinks, Pixelmator Pro, Handbrake, Zed, Onyx, LittleSnitch (or LuLu), Chezmoi, Stats, Shottr, llama.cpp, oMLX, LM Studio, Parcel, Things, OrbStack, Msty Studio.",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Firefox or Safari for Browser, and just install the apps you need (you should know your must-have)",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"I always come back to Safari.I’d install apps based on your needs. If you install other people’s must-have apps, you’re not going to have such a clean install anymore.",opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,Whatever you decide it's useful to find things on Homebrew and record in a file. Then you can mass install next time around,opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,Magnet app (for window splitting) is usually one of my first installs. I think I paid like $7 for it years ago and it's well worth it.,opinion_or_critique,targeted-joke-pass-2
Ask HN: New clean macOS install. Must-have apps? Best browser?,https://news.ycombinator.com/item?id=48643848,"Malwarebytes, Microsoft Office. That's the software I'll install when I buy a new device.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"This is nice!Readers may also enjoy Simon Tatham's puzzle collection, available for mobile as well: https://www.chiark.greenend.org.uk/~sgtatham/puzzles/(My favorite currently is Dominosa. Playing the Hard mode is teaching me new patterns.)",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"This is great, thank you! I predict agentic coding will change software dramatically in this direction. I recently had my weather app showing me a full-screen video ad. It drove me so mad that I developed wwads in a few hours with claude, Weather Without Ads (or any tracking, etc.), which can be installed as a PWA on Android or iOS. https://jmrk84.github.io/wwads/",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"> Create a free account to keep playing.After 3 attempts (all moves were mistakes! maybe I'm too stupid?) asked for my email.Is emails collection the end-goal of this (vibe-coded, I suppose) page?",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"Looks nice but feels severely underbaked. Did a medium soduku puzzle. Made a mistake, so I tried erasing it to get rid of the noise. 0? no. backspace? also no apparently. then I just mashed other number keys to see if the square was responive at all and I failed the puzzle. Why does sodoku need a fail counter in the first place?",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"I feel like the Nonogram is AI generated? There’s no way a human would set a perfectly symmetrical “diamond” as a medium difficulty puzzle. Worse yet, the hard difficulty is just “big diamond”, the same thing on a slightly larger grid.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"My family and I went down a very similar path, we were tired of all the ads and dark patterns when we just wanted to play simple puzzle games. We made a pretty similar site/apphttps://puzzleparlor.fungoing there on an ios device will give you a link to the app store, both the site and app are free to use.It has several puzzle games already and we're trying to release around one new one per month.  Any feedback is welcome.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"Based on the title, I was expecting the things I grew up calling logic puzzles, which some people call ""logic grid"" puzzles, e.g. https://www.allstarpuzzles.com/logic/00019.html (note: expired HTTPS certificate, but site doesn't ask for any login or anything, it just displays the puzzles) or https://logic.puzzlebaron.com/When I was a kid, learning programming, I toyed with writing my own logic-puzzle solver program, but the challenge of turning words on their side defeated me at the time. Now it's just one line of CSS. :-)Would you be interested in adding logic puzzles / logic grid puzzles? They're not that hard to create automatically; spend long enough on https://logic.puzzlebaron.com/ and you'll definitely notice that those puzzles are being auto-generated by an algorithm.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"I did the same with a few of my favorite casino games (and to save some money)https://roulette.free/
https://blackjack.free/
https://baccarat.free/little less heady than your site! but i still enjoy to play the games for free lol",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"Looks great. FYI, Claude has idunno, maybe 20-30 different strongly themed websites it knows how to make, and this newspaper aesthetic is one of them, and all the sites it does this way look exactly the same.It's a good aesthetic for your site, and I thought it was a good one for one of my sites. But eventually I redesigned my site significantly when I saw that it's gonna be common among vibed-up website designs and they look exactly the same.",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"Wanted to add my puzzle engine built for TUI. I have 15 puzzles, zine printing, and daily/weekly seeded challenges. Love seeing more puzzles without corporate shilling being the bitter aftertaste.https://github.com/FelineStateMachine/puzzletea",opinion_or_critique,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"I took a quick look at the source:      // Fire view events (e.g. unlock_prompt_viewed) for any monetization prompt
      // present in the freshly loaded page. data-analytics-view-events is a JSON
      // array so one rendered prompt can report several events at once.

What's a monetization prompt?",joke_or_meta,targeted-joke-pass-2
"Show HN: Got sick of ads, so I made my own logic puzzle site",https://puzzlelair.com/,"I would love keyboard shortcuts to toggle (for example) pencil mode, or line/empty mode, and other quality of life improvements so I don't have to keep my mouse in one hand!",opinion_or_critique,targeted-joke-pass-2
