story_title,story_url,text,label,notes
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"Use this prompt, thank me later...  Create an online sports betting platform following these rules:

  - Create a web app for betting on sports like baseball, basketball, football, hockey and soccer
  - App name is BetMax

  Use this tech stack:
  - Use node js and express for server code, ejs for templates and UI, postgresql for database management
  - Use only HTML, JS and CSS for web pages
  - Create a public folder with fonts, icons, media, scripts and styles subfolders
  - Place respective files in each folder according to its function

  Styling:
  - Design in light mode and dark mode
  - Design in responsive mode for mobile devices
  - Use one single file for shared styles named common.css, and one file for every web page for custom styles related to that page if necessary, each stylesheet file will be named like the page that it customizes but using .css extension
  - Create a header and footer component, include them in every html file directly at the top and the bottom according to ejs, passing vars when needed

  Authentication:
  - User registration, login, logout, forgot password, and all the forms for user and session management
  - Once registered, users can top up their wallet with money, we will use Binance wallet for that
  - Binance integration will be done later, for now leave placeholders
  - No avatar is required
  - Use node:crypto Sha256 encryption instead of bcrypt

  Betting info:
  - Once registered, landing page will show five buttons, one for every sport: baseball, basketball, football, hockey, soccer
  - Once clicked on the desired sport, daily schedule will be shown with all the games for that day, showing teams, times, odds
  - Users will be able to pick one or more winners in parlay mode, recalculating the max winning amount based on the odds of selected teams
  - They can bet all the money they want up to a limit per user, stored in the user config info
  - Once ready, the user will finish the bet, deduct a payment from their wallet balance, and the betting ticket will be stored in the database and shown in the screen
  - Keep in mind some matches can be postponed or cancelled, use a status field for that

  Other pages neded:
  - Landing page: make it professional, light/dark themed, responsive, minimalist but be creative
  - Once the user is registered, show the sports selection page
  - Once the sport is selected, show the schedule for games of the day
  - They can pick their teams, confirm the purchase and get their betting ticket
  - Once the match has finished and results available, admins will enter them in the database and calculate winners, payouts and commissions
  - Keep a history of tickets so users can know their outcome, winner or loser

  Rules:
  - Place views in 'views' folder
  - html file extensions as .html not .ejs, make changes in express for that
  - Keep the style in all pages, make it uniform
  - Try not to use popups, use linked pages most of the time, save user state while navigating between pages
  - Design the database tables and fields, create a database.sql file with all commands to create the DB
  - Use dummy data for now, create a dummydata.sql file for that. Make it easy to replace dummy data for db calls in the future
  - Place all db commands and queries in a class stored in a single database.js file that can be accessed from any module
  - Use an .env file for all keys, secrets and configuration

  Thank you",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"I am shocked how much my experience is different from yours. I wrote Claudine, my own version of Claude Code, almost 2 years ago. This experience gave me the understanding of how the technology works. Since then I've produced maybe 300k lines of open source code, and all of it meaningful to the bones. What kind of projects are you working on, maybe it's the specificity of your domain?",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"Depends heavily on the models you use. SOTA models (Fable 5, Opus 4.8, GPT 5.5) are quite good in their native harness.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"I think AI is good for creating a foundation, then branching out and adding features, you shouldn't overdo it with AI.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,Are you treating it like a genie to build huge things in one shot or working on small incremental changes?I’ve found the latter works way better,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"When you join a new company, is it faster to fix a bug rewriting everything from scratch or to modify what's there?  Seriously, get your head out of your ass.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I am employed as a senior software engineer at Microsoft, on the side I like to steal from parked cars with clearly visible valuables in suburbs adjacent to our office. You can make a fortune selling this garbage on the internet with little risk, I make usually an extra $800 - sometimes $2000 in a good week if multiple high end laptops.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I somehow ended up on the government's poor people list despite being nowhere near poor, from my rural hometown, and I get enough money for a handful of AI subscriptions (to give you an idea) through the direct benefits program. I also get ""for the family"" notebooks and bags at the start of the school year, a phone every few years, a mixer-grinder now and then, sweets once a year, and more similar, all beautifully adorned with our chief ministers face. In practice I give the coupons and gifts away to one of the others in that rural area, and only keep for myself the box of sweets if I happen to be there - I live primarily in the city.The local politicos know this mistake but weren't able to get anyone to fix it and remove me from the list. By now, they automatically know not to deliver the goodies to our address.But as of the last couple of years, the money automatically shows up in my bank account, it's been digitized. So yeah it's an ""income source"" of around 13k INR a month. And I get credits back in the bank account as well for the cooking gas we consume, which is small since we don't live there much.When I visit that bank next, I hope to get the whole damn thing cancelled. Hopefully the digitisation also means more quickly being able to cancel it.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,I'm playing monsters in low-budget horror movies.It’s fun to watch them with friends and family from time to time to laugh about the horrible acting.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I teach some music private lessons and play jazz gigs. An easy side hustle that should require not more than 10 years of work for a couple of hours a day to qualify if you apply yourself. You could be a hundredaire! :-)""Jazz Musician"": someone who puts a $10000 horn in a $1000 car to play a $100 gig",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I don't know if it counts, but I document German bureaucracy for immigrants. The income is from commissions on the various things they need for the process, like a bano account, health insurance, certified translations etc.In the last two years I've also made money from consulting the government on how to better help immigrants. It's not steady income, but it's good to know that they are trying to improve.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I quit my engineering job at Apple in 2023 to buy an aluminum Olson-Grumman step van, and start a mobile knife sharpening business, in Seattle. burlyburr.com Each knife takes maybe 5 minutes and I charge $2/inch, mostly working on summer weekends in the farmers markets. Makes over $150/hr when business is lined up. Sporadic work though.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I'm leasing my kidney. I'm 27 and did the calculation, it's just more profitable than selling. Picked this trend up on TikTok and can recommend. When I retire I plan to get it back.Was a no-brainer.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I think stuff like this needs to grow organically from a combination of passion and (social) opportunity. You may want to look around where you live, for gatherings, events, markets, and take the time to see if something speaks to you?Modern life for many is too fast. We can consciously slow down and feel and listen and explore, and if we practice enough we can do that without pressure or direct goal, and then when you don’t expect it something will show up that matches.I doubt your neighbor started with the idea.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"Let me tell you something that does not make money: selling fiction books as an independent author (through physical copies, Kindle ebooks and Kindle Unlimited). Family member is a good writer, has been trying to ""make it"" for a few years already (published multiple books, has good reviews), and the monthly profit is still not enough to buy a pizza.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,For small and occasional activities it may be worth asking a tax professional how the local laws treat hobby income. In the past it has simplified my declaration of tax activity by avoiding business red tape for that class of income and I could declare expenses against it at small scale.  It does have to be occasional or unserious enough to be classed as a hobby.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I work in healthcare by day, but I have an OnlyFans for my feet that makes me an additional $17,000 a month on average.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,I don’t but I know someone who works in IT with a side gig of doing renovation. It’s definitely not very unusual though. The trick is to find small jobs that professionals try to avoid but big enough that ordinary people can’t do.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I write news articles on nasengetu.com, and make calculators & tools for a living.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I'd keep in mind that even though someone may find an activity profitable, it's often largely affected by the local laws and tax policies.For example are a myriad of 10s-100s of bucks/month I could theoretically make that have demand and in many countries someone might do, but here it's1) required to have a company2) static taxes are several thousand/year3) dealing with requisite liabilities and insurance lifts the monthly fees to some hundreds/monthSo check those first before diving deep",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Do you have an unusual income source,https://news.ycombinator.com/item?id=48625774,"I rent out tables for local ComicCons.Good money in it, but a lot of the people who rent your tables won't keep them clean.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"Some programmers will write more efficient code. At my $dayjob (one of the big tech companies) we're already planning a major goal next year of optimizing server code to reduce RAM requirements, and this is directly in response to the crunch.In practice I expect most optimizations will come from ""stop doing stupid stuff"" and not ""use fancy advanced algorithms."" But that's a cynical perspective so don't be cynical like me.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"I don't believe so do for two reasons:- everyone assumes their program / website is the only thing running at the machine at a given time, and dev machines are always more powerful than user machines- it's not really lack of advanced data structures and algorithms that result in the bloat most of the time but the fact that programs and websites are delivered by large teams, there are dozens of submodules that are often loaded even when not needed, and doing it properly is hard to architect to without getting into big complexity and gnarly bugs waiting to happen when someone from other team modifies something and does not know full picture. So it's cheaper to just keep things the way they are to reduce complexity of architecture and fragility.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"Programmers will write more efficient algorithms if their employers tell them to trade time-to-market for hardware cost. Previously, it was trade hardware cost for time-to-market.""Programmers"" don't make this decision, the product owner does.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"It's definitely possible, but I agree with many other commenters it probably will not happen.I wrote an encrypted mesh networking library that runs on normal operating systems. A customer asked me if I could make it run on an ESP32 with 520 kiB of RAM. At first this seemed impossible, but it turned out that it was, and not even that hard. While the original library was not memory hungry at all for a desktop CPU, it still wasted space on unnecessarily large buffers. Cutting those out made the library run on an ESP32 while leaving plenty of room for an application.Also, my first PC was a 200 MHz single-core 32-bit AMD k6 with 32 MiB of RAM. This ran a graphical OS with browsers, word processors, 3D games and so on. Nowadays you can get a CPU with more than that amount of RAM as just built-in cache.So a good place to start optimizing code would be to actually get a ""severely resource constrained"" computer and start making your code work on it.",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"If that happens, we will see it in triple-A games first. If some new titles have significant lower hardware specs than expected.If buyers can't afford the hardware anymore, the studios need to adjust. It's definitively possible to scale games down a lot. There are a few AAA games that were ""dumbed down"" for the Switch 1 (Hogwarts, cyberpunk, ...). And that's a really low-spec device.There are two factors: existing gamers not able to afford upgrading. But also new gamers, that might only be able to afford much lower spec PCs than people who bought 2 years earlier.Why games? Because there is a clear point where people stop buying games. Minimum hw specs are known before buying.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"I don't think we will in the HN snark sense of ""this react site or electron app uses way too much memory"".  Those companies will continue to work in the same way, maybe even less efficiently as people chase modern UIs with extra animations or videos or effects, or with some AI code generation tacking on too many features or tech debt.In specific sectors I do think we will see more optimization.  If you're working on cloud compute or AI training / large scale data processing, there will be a big focus on optimization as prices are very large at that scale and shortages have a bigger effect.Also in gaming I think the next cycle will be different.  Big game studios used to push for the best possible graphics that might require the newest consoles or high end gaming computers, but the next releases might not be as much of an upgrade.  The next gen of consoles or graphics cards themselves might be delayed, or be less powerful, or be too expensive and flop, as chip manufacturing companies continue focus on more lucrative markets and leave average consumers behind.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"Until prices hit the large hyperscalers, I don't think most people are going to make significant changes. You might see a small set of open source projects related to self hosting put in an effort, but in general, I don't think so.Some big-tech orgs (that have their own hardware) will take costs into account, but they already do that. The ""optimization"" is more likely to be business-optimizations; ""this can be slower if it uses less memory"", rather than inventing new stuff.Note that I am excluding any of the big AI labs. They are definitely going to be working to figure out how to use less memory, but that's primarily not related to the direct cost.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"No.Even today it is possible to use languages and programming techniques to be ultra efficient when it comes to memory. It's not that difficult to use them but the world don't care.Actual example: I have built same utility using Rust, Zig and Haskell (and Go, humorous writeup[0]). Rust binary is 450kb, Haskell binary 30mb. Zig was unfinished but I constrained memory to 512kb just for fun.Thus it's not about memory per se but more about convenience. Many applications could be scaled by 1-3 degrees of magnitude in memory if they reused techniques but... no one cares.4K resolution frame is ~40mb uncompressed. Another 10mb is 80k lines of text. Thus fitting in 50mb for 99.8% of applications should be perfectly doable with today's tech.If the price increase would be per each next 1mb then maaaaaybeeee. But if it's like 100% over GB then I'm sure it won't have any impact.[0]: https://xlii.space/eng/the-four-language-waltz-a-tale-of-all...",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"""will they"" seems like the least interesting/useful question though. How can we, e.g. raise awareness in users and programmers that this is possible and useful?I wanna hang out with coders who care, I wanna read articles about caring and how you can achieve more with less code, and I want to see video content that visualizes the sheer insanity of it all. Like those ""scale of the universe"" videos, except the complexity isn't fascinating, but embarrassing.Make it uncool, make software bloat a goober thing you people do at most because they ""have to"", for pointy-haired bosses, or because they're in a rush or under other constraints. Not something that just gets normalized because hey, thinking is hard, caring is hard, so let's all conspire and pretend we're not being deplorable slobs, under the ""leadership"" of even worse slobs. There is little technical difficulty here, it's mostly social. Ignorance and greed are in cahoots and don't want to get called out, so call them out.Though I think to start with, you have to not give a shit about the majority, and huddle with people who care and make better things. If the majority comes around, great, if not, still better than standing on the beach, wondering if the ocean will ever spontaneously take this or that shape.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"I'll just recognise that I'm old (and a bit grumpy): back in the day, if you didn't write minimally efficient code, it simply wouldn't run or it would be terribly slow.Young devs have not been exposed to this and they can get away with writing inefficient code most of the time, sometimes all of the time.And even if there is a RAM shortage, we are still in the Gigabyte age. So I don't think we will go back to cycle and byte counting.I can't even get some devs to care if their query runs in 3s or 8ms.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"> Will programmers write more efficient code during the memory shortage?If we can insert ""some"" then Yes.> use of more advanced algorithms and data structures that use less memory?I don't think so.At least at work there is a push to decrease memory usage but the way I've seen it playing out is not using some O(N) data structure instead of O(N lg(N)) per-say but instead replacing `int[]` with `byte[]` or in-lining some fields to remove some indirection costs.",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"It is a really simple matter of incentives.If your backlog is full of feature requests you will add features.If your backlog is full of tasks to reduce memory usage,  speed up areas etc., then that is what you will do.Most programmers will have no choice whatsoever.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"Algorithms and data structures aren't the problem, bundling Chromium to make a chat app is the problem.I think Rust's rise in popularity will probably lead to some benefits.Games will probably get more efficient but they're easier to scale down to the memory that's available.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"I expect mobile OS and maybe mobile app developers to do so.Google has already downgraded memory for their upcoming Pixel 11 while at the same time imposing local running models as a first-class feature. Both decreasing the memory pool and increasing the demands on it.The key is that they own the full stack (hardware and software) and can demand the OS be more efficient, along with perhaps forcing that goal on app developers as well via tightened background limits etc.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Will programmers write more efficient code during the memory shortage?,https://news.ycombinator.com/item?id=48604232,"> advanced algorithms and data structuresThis isn't where memory goes or real-world speed comes from. For most applications, it's abstractions like React running in electron that hurt performance. There are also richer resources backing parts of apps--higher resolutions, better quality, higher framerates.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"I too was banned. Two key details: 1. I was unbanned via their appeal form, but 2. I had created a new account in the meantime which I’ve used since.If you need a debit card, use Mercury https://www.mercury.com. You can create as many as you want. I use a unique card for each subscription. (If you’re thinking ""oh, they’re like privacy.com,"" you’re mistaken. Privacy.com gets blocked by merchants; mercury works. No idea why.)Since you’re already throwing around $120, I suspect Mercury’s sign up fee won’t be a problem. But if you want to bypass it, you can start an LLC and use your EIN during account setup for free Mercury access.  I did it for about $20 total and have been using Mercury for about 5 years. Best bank ever, and I’ll happily shill them all day every day till more people try them out.In short, just dodge the ban. I used the same name and address on both my accounts, so as long as you use a different card you have a decent chance of bypassing the ban.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"I try not to depend on these AI tools, not having them is inconvenient but I still write every line of code myself, so the speed I work at remains always the same.I also never keep plans running for months on end. I pause them most of the time relying on free usage and resume them during busy hours when I run out of free usage. writing the code myself is also more fun tbh.>I couldn't even move to real coding in 1 hourThat sounds... concerning? I would try to manage the context of the work you're doing yourself and only consult it for certain functions.I don't think you need the very best from Anthropic if you follow these rules, you might also save quite a bit of money.Sorry If this sounds like a lecture I just wanna give tips to continue your work. Best of Luck in getting your account back!",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"I know it’s not ideal, but why not give the main competitor a go? I have great experience of using OpenAI Codex, and frequently switch between it and Claude on a whim, often playing them off against each other to review one another’s PRs.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"In all seriousness, between DeepSeek-V4-Pro, Kimi K2.6 and now K2.7-Code, Xiaomi's MiMo-2.5-Pro, and Qwen3.7 Max, I haven't touched Claude for any sort of programming-related task in months.I still lean on Claude for research/chat questions that require going out to the world to get the answer competently, but that's just laziness, and all of their competitors can do that, too.I don't use OpenAI or Gemini, either. The Chinese models are just that good. If all three of the US majors banned me, I think that'd be just fine.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"The part that would bother me most is not the ban itself, but having no idea what to change. “Policy violation” could mean VPN, billing risk, location, or actual usage.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Don’t worry about it, Anthropic is banned from releasing new models anyway.Try out some of the competitors, they are really good these days.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,Why not using some other coding IDE with OpenRouter? There you can also use the models. You can even switch models easily depending on your needs and spent.There are OpenSource versions of CodeX.For example:* OpenCode: https://medium.com/codex/kickstart-opencode-with-openrouter-...* CodeX with OpenRouter: https://openrouter.ai/docs/cookbook/coding-agents/codex-cli,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"It's amazing that companies still can't handle the concept of somebody moving to a different country but still using a credit card from their original country.I spent two days on the phone with Microsoft last year trying to find a way to pay them $700 to renew my lapsed Visual Studio subscription.  I live in France and want to pay with a US card (or UK card or even a French card at this point), but because of some combination of physical location, store location, account location, card country, and vpn that I had on the first time I tried the process, the system is in a state where it can never again process a payment for me.There are like 5 or 6 companies where I'm in this state.  You get exactly one try to guess the magic combination of all those things above to get the backend to sail you through smoothly.  If you blow it, it'll write everything down and refuse to let you change anything, then drop you into an infinite loop telling you to just change [store|country|card country|hairstyle] and sending you back to the beginning.I mean sure, it's probably saving me a couple grand a year in services that I wish I could get working.  But it baffles me that those companies don't want that money for themselves.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Well at least you didn't submit an ID and selfie yet so you could make a new account right, the future is bright.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Don't have a solution but just to add that I'm the same boat, and I've seen a few others. Something trips their anomaly detection and they don't care about it because it's presumably a low false positive rate.For what it's worth I can just pay for tokens through other providers proxying their API. Still sucks because you end up paying much more.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Might not be a very popular advice or even what you're looking for, but I think Anthropic banning you (or any user for that matter) is a blessing in disguise. The sheer amount of compute resources consumed by their high reasoning ""pondering..."" and ""bloviating..."" tokens isn't sustainable at scale. Eventually, they must ban everyone but those with deep and infinite pockets in order for this model to be sustainable and turn revenues.Computers and LLMs are great at automation of low-level human cognitive tasks like memory, decisions and loops, etc. but struggle enormously with high cognitive tasks like reasoning, deep logic, nuance, etc. Not that it can't be done (Claude platform is proof that it can) - but the cost and scaling advantage in this realm belongs to the human brain, not the LLM.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Just use one of the alternatives, there are so many.  I recommend DeepSeek, GLM/Z-AI or Qwen.  They are cheaper and offer competitive performance to Anthropic.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Thy're probably using their own AI to find violations.
Go figure.",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,"Reminds me of Google banning first time small business owners with no explanation and basically forcing them to shut down their businesses over night because without Google they couldn't find any customers. Happens way more often than people realize. Usually, the cause is something dumb like not having a link to a privacy policy clearly shown on the main page of their website but Google never explains this.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Anthropic banned me from using Claude Code and I don't know what to do,https://news.ycombinator.com/item?id=48641160,Deepseek models seem as good and are like 20x cheaper for me.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: An ASCII 3D Rendering Engine,https://glyphcss.com,"That is very cool, dare I say impressive (at least in my opinion).
Folks need to ease up a little I think.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: An ASCII 3D Rendering Engine,https://glyphcss.com,"This is actually pretty awesome. I enjoyed going through all the models.I'm also not sure why I love ASCII art so much. Maybe it's because it's such an abstract way to represent something, yet our brains make perfect sense of everything.The shading is where it all comes to life.What is the file size of one single model on average?",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: An ASCII 3D Rendering Engine,https://glyphcss.com,"Cool project!  I viewed the landing page on mobile (chrome, android) and touching to drag the globe worked once or twice, but stopped working afterwards.  The globe would appear to freeze (and, actually, the whole page locked up for a second or two), but then resume rotating on its own.  Seems fairly reproducible on reloading the page.Nice work!",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: An ASCII 3D Rendering Engine,https://glyphcss.com,"> No WebGLWhy is this an advantage? I have a GPU and I'd rather it was used. As-is, one of my CPU cores is pegged at 100% just rendering the landing page.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
